symbol,itm_call,open_interest_call,imp_vol_call,volume_call,change_call,percent_change_call,last_price_call,bid_call,ask_call,strike,expire_date,bid_put,ask_put,last_price_put,change_put,percent_change_put,volume_put,open_interest_put,imp_vol_put,itm_put,contract_size_call,contract_symbol_call,last_trade_date_call,currency_call,contract_size_put,contract_symbol_put,last_trade_date_put,currency_put
TSLA,N,306,0.2500075,12.0,0.0,0.0,0.4,0.0,0.0,355.0,2024-11-22,0.0,0.0,106.7,0.0,0.0,1.0,0,1.0000000000000003e-05,Y,REGULAR,TSLA241122C00355000,2024-11-05 19:53:14+00:00,USD,REGULAR,TSLA241122P00355000,2024-11-01 17:32:16+00:00,USD
TSLA,N,393,0.2500075,87.0,0.0,0.0,0.33,0.0,0.0,365.0,2024-11-22,0.0,0.0,115.0,0.0,0.0,1.0,0,1.0000000000000003e-05,Y,REGULAR,TSLA241122C00365000,2024-11-05 19:11:26+00:00,USD,REGULAR,TSLA241122P00365000,2024-11-01 14:04:53+00:00,USD
TSLA,N,218,0.2500075,54.0,0.0,0.0,0.25,0.0,0.0,370.0,2024-11-22,0.0,0.0,117.2,0.0,0.0,15.0,24,1.0000000000000003e-05,Y,REGULAR,TSLA241122C00370000,2024-11-05 20:02:11+00:00,USD,REGULAR,TSLA241122P00370000,2024-11-05 20:33:22+00:00,USD
TSLA,N,190,0.500005,57.0,0.0,0.0,0.25,0.0,0.0,375.0,2024-11-22,0.0,0.0,111.0,0.0,0.0,1.0,0,1.0000000000000003e-05,Y,REGULAR,TSLA241122C00375000,2024-11-05 17:46:20+00:00,USD,REGULAR,TSLA241122P00375000,2024-10-28 19:23:31+00:00,USD
TSLA,N,180,0.500005,7.0,0.0,0.0,0.17,0.0,0.0,390.0,2024-11-22,0.0,0.0,141.55,0.0,0.0,1.0,0,1.0000000000000003e-05,Y,REGULAR,TSLA241122C00390000,2024-11-05 16:52:46+00:00,USD,REGULAR,TSLA241122P00390000,2024-11-04 16:02:55+00:00,USD
TSLA,N,10,0.500005,1.0,0.0,0.0,0.03,0.0,0.0,415.0,2024-11-22,0.0,0.0,167.15,0.0,0.0,1.0,0,1.0000000000000003e-05,Y,REGULAR,TSLA241122C00415000,2024-11-04 15:07:32+00:00,USD,REGULAR,TSLA241122P00415000,2024-11-04 16:06:55+00:00,USD
TSLA,N,86,0.500005,7.0,0.0,0.0,0.1,0.0,0.0,420.0,2024-11-22,0.0,0.0,157.4,0.0,0.0,1.0,0,1.0000000000000003e-05,Y,REGULAR,TSLA241122C00420000,2024-11-05 20:19:52+00:00,USD,REGULAR,TSLA241122P00420000,2024-10-29 13:33:15+00:00,USD
TSLA,N,116,0.500005,3.0,0.0,0.0,0.07,0.0,0.0,435.0,2024-11-22,0.0,0.0,183.75,0.0,0.0,1.0,0,1.0000000000000003e-05,Y,REGULAR,TSLA241122C00435000,2024-11-05 18:01:23+00:00,USD,REGULAR,TSLA241122P00435000,2024-11-05 15:41:49+00:00,USD
TSLA,N,38,0.500005,3.0,0.0,0.0,0.06,0.0,0.0,440.0,2024-11-22,0.0,0.0,167.45,0.0,0.0,,0,1.0000000000000003e-05,Y,REGULAR,TSLA241122C00440000,2024-11-05 17:09:33+00:00,USD,REGULAR,TSLA241122P00440000,2024-10-28 14:39:31+00:00,USD
TSLA,N,24,0.500005,1.0,0.0,0.0,0.04,0.0,0.0,475.0,2024-11-22,0.0,0.0,204.35,0.0,0.0,,0,1.0000000000000003e-05,Y,REGULAR,TSLA241122C00475000,2024-10-30 19:48:40+00:00,USD,REGULAR,TSLA241122P00475000,2024-10-28 14:24:32+00:00,USD
TSLA,N,72,0.500005,16.0,0.0,0.0,0.01,0.0,0.0,495.0,2024-11-22,0.0,0.0,227.85,0.0,0.0,1.0,0,1.0000000000000003e-05,Y,REGULAR,TSLA241122C00495000,2024-11-04 17:11:52+00:00,USD,REGULAR,TSLA241122P00495000,2024-10-25 14:30:14+00:00,USD
TSLA,N,10,0.500005,,0.0,0.0,0.02,0.0,0.0,510.0,2024-11-22,0.0,0.0,246.5,0.0,0.0,1.0,0,1.0000000000000003e-05,Y,REGULAR,TSLA241122C00510000,2024-10-31 17:07:51+00:00,USD,REGULAR,TSLA241122P00510000,2024-10-29 13:35:48+00:00,USD
TSLA,Y,2,1.0000000000000003e-05,2.0,0.0,0.0,146.5,0.0,0.0,75.0,2024-11-29,0.0,0.0,0.04,0.0,0.0,5.0,385,0.500005,N,REGULAR,TSLA241129C00075000,2024-10-16 13:43:46+00:00,USD,REGULAR,TSLA241129P00075000,2024-11-04 14:30:00+00:00,USD
TSLA,Y,1,1.0000000000000003e-05,,0.0,0.0,170.0,0.0,0.0,80.0,2024-11-29,0.0,0.0,0.03,0.0,0.0,23.0,73,0.500005,N,REGULAR,TSLA241129C00080000,2024-10-24 13:36:18+00:00,USD,REGULAR,TSLA241129P00080000,2024-11-05 20:10:29+00:00,USD
TSLA,Y,1,1.0000000000000003e-05,1.0,0.0,0.0,162.22,0.0,0.0,90.0,2024-11-29,0.0,0.0,0.05,0.0,0.0,6.0,10,0.500005,N,REGULAR,TSLA241129C00090000,2024-11-05 20:27:32+00:00,USD,REGULAR,TSLA241129P00090000,2024-11-05 19:30:58+00:00,USD
TSLA,Y,4,1.0000000000000003e-05,1.0,0.0,0.0,160.05,0.0,0.0,100.0,2024-11-29,0.0,0.0,0.06,0.0,0.0,4.0,354,0.500005,N,REGULAR,TSLA241129C00100000,2024-10-29 19:53:26+00:00,USD,REGULAR,TSLA241129P00100000,2024-11-05 19:46:39+00:00,USD
TSLA,Y,0,1.0000000000000003e-05,1.0,0.0,0.0,145.55,0.0,0.0,105.0,2024-11-29,0.0,0.0,0.12,0.0,0.0,1.0,54,0.500005,N,REGULAR,TSLA241129C00105000,2024-11-01 14:04:55+00:00,USD,REGULAR,TSLA241129P00105000,2024-11-04 14:31:21+00:00,USD
TSLA,Y,0,1.0000000000000003e-05,1.0,0.0,0.0,137.3,0.0,0.0,110.0,2024-11-29,0.0,0.0,0.11,0.0,0.0,19.0,58,0.500005,N,REGULAR,TSLA241129C00110000,2024-11-04 15:29:47+00:00,USD,REGULAR,TSLA241129P00110000,2024-11-04 20:17:01+00:00,USD
TSLA,Y,1,1.0000000000000003e-05,5.0,0.0,0.0,129.75,0.0,0.0,115.0,2024-11-29,0.0,0.0,0.09,0.0,0.0,10.0,45,0.500005,N,REGULAR,TSLA241129C00115000,2024-11-04 19:11:09+00:00,USD,REGULAR,TSLA241129P00115000,2024-11-05 20:15:25+00:00,USD
TSLA,Y,1,1.0000000000000003e-05,3.0,0.0,0.0,87.6,0.0,0.0,135.0,2024-11-29,0.0,0.0,0.13,0.0,0.0,140.0,297,0.500005,N,REGULAR,TSLA241129C00135000,2024-10-18 16:56:21+00:00,USD,REGULAR,TSLA241129P00135000,2024-11-05 19:41:32+00:00,USD
TSLA,Y,11,1.0000000000000003e-05,1.0,0.0,0.0,105.91,0.0,0.0,140.0,2024-11-29,0.0,0.0,0.15,0.0,0.0,175.0,1266,0.500005,N,REGULAR,TSLA241129C00140000,2024-11-04 18:00:32+00:00,USD,REGULAR,TSLA241129P00140000,2024-11-05 19:45:05+00:00,USD
TSLA,Y,12,1.0000000000000003e-05,12.0,0.0,0.0,104.95,0.0,0.0,145.0,2024-11-29,0.0,0.0,0.16,0.0,0.0,92.0,1494,0.500005,N,REGULAR,TSLA241129C00145000,2024-11-01 16:27:40+00:00,USD,REGULAR,TSLA241129P00145000,2024-11-05 19:44:02+00:00,USD
TSLA,Y,3,1.0000000000000003e-05,1.0,0.0,0.0,66.0,0.0,0.0,150.0,2024-11-29,0.0,0.0,0.18,0.0,0.0,105.0,1847,0.500005,N,REGULAR,TSLA241129C00150000,2024-10-23 16:36:52+00:00,USD,REGULAR,TSLA241129P00150000,2024-11-05 19:46:20+00:00,USD
TSLA,Y,10,1.0000000000000003e-05,1.0,0.0,0.0,88.0,0.0,0.0,160.0,2024-11-29,0.0,0.0,0.25,0.0,0.0,4.0,2173,0.2500075,N,REGULAR,TSLA241129C00160000,2024-11-01 17:07:43+00:00,USD,REGULAR,TSLA241129P00160000,2024-11-05 20:59:10+00:00,USD
TSLA,Y,16,1.0000000000000003e-05,7.0,0.0,0.0,84.28,0.0,0.0,165.0,2024-11-29,0.0,0.0,0.29,0.0,0.0,2.0,4618,0.2500075,N,REGULAR,TSLA241129C00165000,2024-11-01 17:32:37+00:00,USD,REGULAR,TSLA241129P00165000,2024-11-05 18:50:26+00:00,USD
TSLA,Y,18,1.0000000000000003e-05,1.0,0.0,0.0,75.19,0.0,0.0,170.0,2024-11-29,0.0,0.0,0.34,0.0,0.0,17.0,505,0.2500075,N,REGULAR,TSLA241129C00170000,2024-11-04 19:03:04+00:00,USD,REGULAR,TSLA241129P00170000,2024-11-05 20:37:55+00:00,USD
TSLA,Y,10,1.0000000000000003e-05,2.0,0.0,0.0,72.6,0.0,0.0,175.0,2024-11-29,0.0,0.0,0.39,0.0,0.0,16.0,549,0.2500075,N,REGULAR,TSLA241129C00175000,2024-11-04 15:40:45+00:00,USD,REGULAR,TSLA241129P00175000,2024-11-05 20:20:52+00:00,USD
TSLA,Y,20,1.0000000000000003e-05,1.0,0.0,0.0,72.72,0.0,0.0,180.0,2024-11-29,0.0,0.0,0.48,0.0,0.0,218.0,1146,0.2500075,N,REGULAR,TSLA241129C00180000,2024-11-05 16:14:55+00:00,USD,REGULAR,TSLA241129P00180000,2024-11-05 20:38:13+00:00,USD
TSLA,Y,39,1.0000000000000003e-05,1.0,0.0,0.0,56.23,0.0,0.0,185.0,2024-11-29,0.0,0.0,0.61,0.0,0.0,218.0,1524,0.2500075,N,REGULAR,TSLA241129C00185000,2024-11-04 14:39:43+00:00,USD,REGULAR,TSLA241129P00185000,2024-11-05 20:59:19+00:00,USD
TSLA,Y,80,1.0000000000000003e-05,1.0,0.0,0.0,56.5,0.0,0.0,190.0,2024-11-29,0.0,0.0,0.72,0.0,0.0,307.0,1089,0.2500075,N,REGULAR,TSLA241129C00190000,2024-11-04 17:42:08+00:00,USD,REGULAR,TSLA241129P00190000,2024-11-05 20:32:47+00:00,USD
TSLA,Y,57,1.0000000000000003e-05,2.0,0.0,0.0,55.9,0.0,0.0,195.0,2024-11-29,0.0,0.0,0.98,0.0,0.0,74.0,721,0.2500075,N,REGULAR,TSLA241129C00195000,2024-11-01 19:25:34+00:00,USD,REGULAR,TSLA241129P00195000,2024-11-05 20:53:06+00:00,USD
TSLA,Y,293,1.0000000000000003e-05,9.0,0.0,0.0,54.65,0.0,0.0,200.0,2024-11-29,0.0,0.0,1.25,0.0,0.0,1219.0,4967,0.2500075,N,REGULAR,TSLA241129C00200000,2024-11-05 16:58:09+00:00,USD,REGULAR,TSLA241129P00200000,2024-11-05 20:59:21+00:00,USD
TSLA,Y,49,1.0000000000000003e-05,1.0,0.0,0.0,51.1,0.0,0.0,205.0,2024-11-29,0.0,0.0,1.55,0.0,0.0,64.0,1058,0.12500875,N,REGULAR,TSLA241129C00205000,2024-11-05 18:36:07+00:00,USD,REGULAR,TSLA241129P00205000,2024-11-05 20:05:36+00:00,USD
TSLA,Y,536,1.0000000000000003e-05,7.0,0.0,0.0,47.06,0.0,0.0,210.0,2024-11-29,0.0,0.0,2.09,0.0,0.0,199.0,1833,0.12500875,N,REGULAR,TSLA241129C00210000,2024-11-05 17:25:14+00:00,USD,REGULAR,TSLA241129P00210000,2024-11-05 20:59:26+00:00,USD
TSLA,Y,330,1.0000000000000003e-05,120.0,0.0,0.0,40.45,0.0,0.0,215.0,2024-11-29,0.0,0.0,2.69,0.0,0.0,205.0,1173,0.12500875,N,REGULAR,TSLA241129C00215000,2024-11-05 20:23:03+00:00,USD,REGULAR,TSLA241129P00215000,2024-11-05 20:54:14+00:00,USD
TSLA,Y,679,1.0000000000000003e-05,30.0,0.0,0.0,36.95,0.0,0.0,220.0,2024-11-29,0.0,0.0,3.6,0.0,0.0,1162.0,2162,0.12500875,N,REGULAR,TSLA241129C00220000,2024-11-05 20:39:24+00:00,USD,REGULAR,TSLA241129P00220000,2024-11-05 20:59:01+00:00,USD
TSLA,Y,411,1.0000000000000003e-05,17.0,0.0,0.0,32.55,0.0,0.0,225.0,2024-11-29,0.0,0.0,4.58,0.0,0.0,201.0,924,0.12500875,N,REGULAR,TSLA241129C00225000,2024-11-05 19:55:56+00:00,USD,REGULAR,TSLA241129P00225000,2024-11-05 20:58:08+00:00,USD
TSLA,Y,571,1.0000000000000003e-05,19.0,0.0,0.0,28.35,0.0,0.0,230.0,2024-11-29,0.0,0.0,5.7,0.0,0.0,483.0,1854,0.062509375,N,REGULAR,TSLA241129C00230000,2024-11-05 20:27:44+00:00,USD,REGULAR,TSLA241129P00230000,2024-11-05 20:59:52+00:00,USD
TSLA,Y,693,1.0000000000000003e-05,32.0,0.0,0.0,26.7,0.0,0.0,235.0,2024-11-29,0.0,0.0,7.37,0.0,0.0,521.0,1276,0.062509375,N,REGULAR,TSLA241129C00235000,2024-11-05 19:46:44+00:00,USD,REGULAR,TSLA241129P00235000,2024-11-05 20:58:03+00:00,USD
TSLA,Y,695,1.0000000000000003e-05,124.0,0.0,0.0,22.1,0.0,0.0,240.0,2024-11-29,0.0,0.0,9.15,0.0,0.0,556.0,1277,0.0312596875,N,REGULAR,TSLA241129C00240000,2024-11-05 20:40:34+00:00,USD,REGULAR,TSLA241129P00240000,2024-11-05 20:57:53+00:00,USD
TSLA,Y,1029,1.0000000000000003e-05,281.0,0.0,0.0,18.07,0.0,0.0,245.0,2024-11-29,0.0,0.0,11.14,0.0,0.0,896.0,1259,0.0312596875,N,REGULAR,TSLA241129C00245000,2024-11-05 20:56:03+00:00,USD,REGULAR,TSLA241129P00245000,2024-11-05 20:58:40+00:00,USD
TSLA,Y,1423,1.0000000000000003e-05,1105.0,0.0,0.0,15.35,0.0,0.0,250.0,2024-11-29,0.0,0.0,13.53,0.0,0.0,1162.0,6035,0.007822421875,N,REGULAR,TSLA241129C00250000,2024-11-05 20:55:58+00:00,USD,REGULAR,TSLA241129P00250000,2024-11-05 20:59:50+00:00,USD
TSLA,N,1444,0.015634843750000002,1212.0,0.0,0.0,13.36,0.0,0.0,255.0,2024-11-29,0.0,0.0,16.26,0.0,0.0,393.0,879,1.0000000000000003e-05,Y,REGULAR,TSLA241129C00255000,2024-11-05 20:59:41+00:00,USD,REGULAR,TSLA241129P00255000,2024-11-05 20:58:08+00:00,USD
TSLA,N,1659,0.0312596875,1718.0,0.0,0.0,11.09,0.0,0.0,260.0,2024-11-29,0.0,0.0,18.95,0.0,0.0,272.0,1757,1.0000000000000003e-05,Y,REGULAR,TSLA241129C00260000,2024-11-05 20:56:37+00:00,USD,REGULAR,TSLA241129P00260000,2024-11-05 20:52:57+00:00,USD
TSLA,N,1192,0.062509375,647.0,0.0,0.0,9.45,0.0,0.0,265.0,2024-11-29,0.0,0.0,22.2,0.0,0.0,55.0,537,1.0000000000000003e-05,Y,REGULAR,TSLA241129C00265000,2024-11-05 20:59:47+00:00,USD,REGULAR,TSLA241129P00265000,2024-11-05 20:52:57+00:00,USD
TSLA,N,3229,0.062509375,4383.0,0.0,0.0,7.95,0.0,0.0,270.0,2024-11-29,0.0,0.0,23.5,0.0,0.0,25.0,468,1.0000000000000003e-05,Y,REGULAR,TSLA241129C00270000,2024-11-05 20:59:53+00:00,USD,REGULAR,TSLA241129P00270000,2024-11-05 18:56:51+00:00,USD
TSLA,N,1330,0.062509375,399.0,0.0,0.0,6.65,0.0,0.0,275.0,2024-11-29,0.0,0.0,29.4,0.0,0.0,60.0,551,1.0000000000000003e-05,Y,REGULAR,TSLA241129C00275000,2024-11-05 20:59:21+00:00,USD,REGULAR,TSLA241129P00275000,2024-11-05 20:55:00+00:00,USD
TSLA,N,3041,0.12500875,1796.0,0.0,0.0,5.45,0.0,0.0,280.0,2024-11-29,0.0,0.0,33.64,0.0,0.0,28.0,158,1.0000000000000003e-05,Y,REGULAR,TSLA241129C00280000,2024-11-05 20:59:18+00:00,USD,REGULAR,TSLA241129P00280000,2024-11-05 16:02:31+00:00,USD
TSLA,N,1232,0.12500875,513.0,0.0,0.0,4.55,0.0,0.0,285.0,2024-11-29,0.0,0.0,36.77,0.0,0.0,19.0,45,1.0000000000000003e-05,Y,REGULAR,TSLA241129C00285000,2024-11-05 20:58:36+00:00,USD,REGULAR,TSLA241129P00285000,2024-11-05 20:07:57+00:00,USD
TSLA,N,1100,0.12500875,678.0,0.0,0.0,3.85,0.0,0.0,290.0,2024-11-29,0.0,0.0,40.95,0.0,0.0,5.0,149,1.0000000000000003e-05,Y,REGULAR,TSLA241129C00290000,2024-11-05 20:59:04+00:00,USD,REGULAR,TSLA241129P00290000,2024-11-05 20:07:32+00:00,USD
TSLA,N,1278,0.12500875,198.0,0.0,0.0,3.2,0.0,0.0,295.0,2024-11-29,0.0,0.0,46.6,0.0,0.0,23.0,156,1.0000000000000003e-05,Y,REGULAR,TSLA241129C00295000,2024-11-05 20:52:20+00:00,USD,REGULAR,TSLA241129P00295000,2024-11-05 15:27:13+00:00,USD
TSLA,N,3492,0.12500875,3270.0,0.0,0.0,2.72,0.0,0.0,300.0,2024-11-29,0.0,0.0,49.3,0.0,0.0,3.0,185,1.0000000000000003e-05,Y,REGULAR,TSLA241129C00300000,2024-11-05 20:59:55+00:00,USD,REGULAR,TSLA241129P00300000,2024-11-05 15:11:35+00:00,USD
TSLA,N,592,0.12500875,171.0,0.0,0.0,2.23,0.0,0.0,305.0,2024-11-29,0.0,0.0,55.4,0.0,0.0,1.0,29,1.0000000000000003e-05,Y,REGULAR,TSLA241129C00305000,2024-11-05 20:50:24+00:00,USD,REGULAR,TSLA241129P00305000,2024-11-05 15:37:55+00:00,USD
TSLA,N,558,0.12500875,322.0,0.0,0.0,1.9,0.0,0.0,310.0,2024-11-29,0.0,0.0,52.35,0.0,0.0,1.0,0,1.0000000000000003e-05,Y,REGULAR,TSLA241129C00310000,2024-11-05 20:59:21+00:00,USD,REGULAR,TSLA241129P00310000,2024-10-29 14:00:04+00:00,USD
TSLA,N,1230,0.2500075,477.0,0.0,0.0,1.6,0.0,0.0,315.0,2024-11-29,0.0,0.0,62.06,0.0,0.0,6.0,98,1.0000000000000003e-05,Y,REGULAR,TSLA241129C00315000,2024-11-05 20:47:49+00:00,USD,REGULAR,TSLA241129P00315000,2024-11-05 18:34:24+00:00,USD
TSLA,N,1981,0.2500075,232.0,0.0,0.0,1.32,0.0,0.0,320.0,2024-11-29,0.0,0.0,66.8,0.0,0.0,5.0,1054,1.0000000000000003e-05,Y,REGULAR,TSLA241129C00320000,2024-11-05 20:57:56+00:00,USD,REGULAR,TSLA241129P00320000,2024-11-05 18:34:24+00:00,USD
TSLA,N,867,0.2500075,87.0,0.0,0.0,1.17,0.0,0.0,325.0,2024-11-29,0.0,0.0,74.58,0.0,0.0,1.0,12,1.0000000000000003e-05,Y,REGULAR,TSLA241129C00325000,2024-11-05 20:52:56+00:00,USD,REGULAR,TSLA241129P00325000,2024-11-05 14:37:44+00:00,USD
TSLA,N,844,0.2500075,51.0,0.0,0.0,1.01,0.0,0.0,330.0,2024-11-29,0.0,0.0,81.62,0.0,0.0,2.0,6,1.0000000000000003e-05,Y,REGULAR,TSLA241129C00330000,2024-11-05 20:47:07+00:00,USD,REGULAR,TSLA241129P00330000,2024-11-01 17:30:06+00:00,USD
TSLA,N,454,0.2500075,105.0,0.0,0.0,0.84,0.0,0.0,335.0,2024-11-29,0.0,0.0,83.66,0.0,0.0,2.0,20,1.0000000000000003e-05,Y,REGULAR,TSLA241129C00335000,2024-11-05 20:55:59+00:00,USD,REGULAR,TSLA241129P00335000,2024-10-31 17:39:37+00:00,USD
TSLA,N,429,0.2500075,92.0,0.0,0.0,0.76,0.0,0.0,340.0,2024-11-29,0.0,0.0,95.25,0.0,0.0,1.0,9,1.0000000000000003e-05,Y,REGULAR,TSLA241129C00340000,2024-11-05 19:58:13+00:00,USD,REGULAR,TSLA241129P00340000,2024-11-04 18:17:33+00:00,USD
TSLA,N,835,0.2500075,356.0,0.0,0.0,0.56,0.0,0.0,350.0,2024-11-29,0.0,0.0,95.9,0.0,0.0,1.0,0,1.0000000000000003e-05,Y,REGULAR,TSLA241129C00350000,2024-11-05 20:54:03+00:00,USD,REGULAR,TSLA241129P00350000,2024-10-31 13:53:52+00:00,USD
TSLA,N,100,0.2500075,10.0,0.0,0.0,0.52,0.0,0.0,355.0,2024-11-29,0.0,0.0,103.55,0.0,0.0,1.0,2,1.0000000000000003e-05,Y,REGULAR,TSLA241129C00355000,2024-11-05 20:52:11+00:00,USD,REGULAR,TSLA241129P00355000,2024-11-05 15:50:49+00:00,USD
TSLA,N,97,0.2500075,8.0,0.0,0.0,0.24,0.0,0.0,365.0,2024-11-29,0.0,0.0,100.5,0.0,0.0,3.0,0,1.0000000000000003e-05,Y,REGULAR,TSLA241129C00365000,2024-11-04 20:48:48+00:00,USD,REGULAR,TSLA241129P00365000,2024-10-25 18:08:57+00:00,USD
TSLA,N,158,0.2500075,115.0,0.0,0.0,0.4,0.0,0.0,370.0,2024-11-29,0.0,0.0,117.2,0.0,0.0,,0,1.0000000000000003e-05,Y,REGULAR,TSLA241129C00370000,2024-11-05 18:35:05+00:00,USD,REGULAR,TSLA241129P00370000,2024-10-31 14:03:48+00:00,USD
TSLA,N,120,0.2500075,4.0,0.0,0.0,0.3,0.0,0.0,375.0,2024-11-29,0.0,0.0,119.75,0.0,0.0,,0,1.0000000000000003e-05,Y,REGULAR,TSLA241129C00375000,2024-11-05 14:41:30+00:00,USD,REGULAR,TSLA241129P00375000,2024-10-31 14:17:13+00:00,USD
TSLA,N,46,0.2500075,16.0,0.0,0.0,0.07,0.0,0.0,395.0,2024-11-29,0.0,0.0,143.8,0.0,0.0,,0,1.0000000000000003e-05,Y,REGULAR,TSLA241129C00395000,2024-11-04 14:44:15+00:00,USD,REGULAR,TSLA241129P00395000,2024-10-31 15:16:37+00:00,USD
TSLA,N,636,0.2500075,156.0,0.0,0.0,0.21,0.0,0.0,400.0,2024-11-29,0.0,0.0,139.55,0.0,0.0,,0,1.0000000000000003e-05,Y,REGULAR,TSLA241129C00400000,2024-11-05 19:55:13+00:00,USD,REGULAR,TSLA241129P00400000,2024-10-29 14:03:21+00:00,USD
TSLA,N,35,0.500005,1.0,0.0,0.0,0.09,0.0,0.0,415.0,2024-11-29,0.0,0.0,153.35,0.0,0.0,,0,1.0000000000000003e-05,Y,REGULAR,TSLA241129C00415000,2024-11-04 15:36:29+00:00,USD,REGULAR,TSLA241129P00415000,2024-10-30 14:42:56+00:00,USD
TSLA,N,53,0.500005,22.0,0.0,0.0,0.15,0.0,0.0,420.0,2024-11-29,0.0,0.0,152.55,0.0,0.0,1.0,0,1.0000000000000003e-05,Y,REGULAR,TSLA241129C00420000,2024-11-05 20:58:50+00:00,USD,REGULAR,TSLA241129P00420000,2024-10-25 14:12:10+00:00,USD
TSLA,N,28,0.500005,1.0,0.0,0.0,0.11,0.0,0.0,435.0,2024-11-29,0.0,0.0,181.05,0.0,0.0,,0,1.0000000000000003e-05,Y,REGULAR,TSLA241129C00435000,2024-11-05 15:09:02+00:00,USD,REGULAR,TSLA241129P00435000,2024-10-31 14:44:50+00:00,USD
TSLA,N,27,0.500005,8.0,0.0,0.0,0.1,0.0,0.0,445.0,2024-11-29,0.0,0.0,173.6,0.0,0.0,,0,1.0000000000000003e-05,Y,REGULAR,TSLA241129C00445000,2024-11-05 20:46:24+00:00,USD,REGULAR,TSLA241129P00445000,2024-10-28 14:26:02+00:00,USD
TSLA,N,12,0.500005,10.0,0.0,0.0,0.05,0.0,0.0,455.0,2024-11-29,0.0,0.0,193.0,0.0,0.0,1.0,0,1.0000000000000003e-05,Y,REGULAR,TSLA241129C00455000,2024-11-04 18:00:11+00:00,USD,REGULAR,TSLA241129P00455000,2024-10-25 14:50:08+00:00,USD
TSLA,N,5,0.500005,3.0,0.0,0.0,0.19,0.0,0.0,465.0,2024-11-29,0.0,0.0,202.4,0.0,0.0,,0,1.0000000000000003e-05,Y,REGULAR,TSLA241129C00465000,2024-10-28 14:35:49+00:00,USD,REGULAR,TSLA241129P00465000,2024-10-29 13:33:16+00:00,USD
TSLA,N,133,0.500005,2.0,0.0,0.0,0.04,0.0,0.0,480.0,2024-11-29,0.0,0.0,216.35,0.0,0.0,1.0,0,1.0000000000000003e-05,Y,REGULAR,TSLA241129C00480000,2024-11-04 17:13:05+00:00,USD,REGULAR,TSLA241129P00480000,2024-10-29 13:38:11+00:00,USD
TSLA,N,109,0.500005,1.0,0.0,0.0,0.04,0.0,0.0,500.0,2024-11-29,0.0,0.0,233.4,0.0,0.0,1.0,0,1.0000000000000003e-05,Y,REGULAR,TSLA241129C00500000,2024-11-05 19:21:16+00:00,USD,REGULAR,TSLA241129P00500000,2024-10-25 17:37:14+00:00,USD
TSLA,Y,1,1.0000000000000003e-05,,0.0,0.0,178.92,0.0,0.0,90.0,2024-12-06,0.0,0.0,0.08,0.0,0.0,,4,0.500005,N,REGULAR,TSLA241206C00090000,2024-10-28 13:47:15+00:00,USD,REGULAR,TSLA241206P00090000,2024-10-28 19:34:47+00:00,USD
TSLA,Y,7,1.0000000000000003e-05,3.0,0.0,0.0,145.2,0.0,0.0,100.0,2024-12-06,0.0,0.0,0.09,0.0,0.0,1.0,2,0.500005,N,REGULAR,TSLA241206C00100000,2024-11-04 17:24:03+00:00,USD,REGULAR,TSLA241206P00100000,2024-10-28 15:34:40+00:00,USD
TSLA,Y,3,1.0000000000000003e-05,1.0,0.0,0.0,127.5,0.0,0.0,120.0,2024-12-06,0.0,0.0,0.11,0.0,0.0,4.0,127,0.500005,N,REGULAR,TSLA241206C00120000,2024-11-04 15:39:06+00:00,USD,REGULAR,TSLA241206P00120000,2024-11-05 14:35:35+00:00,USD
TSLA,Y,1,1.0000000000000003e-05,1.0,0.0,0.0,118.13,0.0,0.0,135.0,2024-12-06,0.0,0.0,0.13,0.0,0.0,11.0,78,0.500005,N,REGULAR,TSLA241206C00135000,2024-10-31 17:02:43+00:00,USD,REGULAR,TSLA241206P00135000,2024-10-30 15:02:19+00:00,USD
TSLA,Y,1,1.0000000000000003e-05,,0.0,0.0,116.28,0.0,0.0,145.0,2024-12-06,0.0,0.0,0.21,0.0,0.0,100.0,341,0.500005,N,REGULAR,TSLA241206C00145000,2024-10-24 19:53:57+00:00,USD,REGULAR,TSLA241206P00145000,2024-11-05 14:45:18+00:00,USD
TSLA,Y,11,1.0000000000000003e-05,2.0,0.0,0.0,121.92,0.0,0.0,150.0,2024-12-06,0.0,0.0,0.26,0.0,0.0,51.0,217,0.2500075,N,REGULAR,TSLA241206C00150000,2024-10-28 15:51:37+00:00,USD,REGULAR,TSLA241206P00150000,2024-11-05 16:02:02+00:00,USD
TSLA,Y,1,1.0000000000000003e-05,1.0,0.0,0.0,112.96,0.0,0.0,155.0,2024-12-06,0.0,0.0,0.26,0.0,0.0,47.0,66,0.2500075,N,REGULAR,TSLA241206C00155000,2024-10-25 14:13:16+00:00,USD,REGULAR,TSLA241206P00155000,2024-11-05 19:24:01+00:00,USD
TSLA,Y,3,1.0000000000000003e-05,1.0,0.0,0.0,83.41,0.0,0.0,170.0,2024-12-06,0.0,0.0,0.45,0.0,0.0,5.0,39,0.2500075,N,REGULAR,TSLA241206C00170000,2024-11-05 20:29:29+00:00,USD,REGULAR,TSLA241206P00170000,2024-11-05 20:59:18+00:00,USD
